0.000000;1.000000;2.000000;3.000000;4.000000;5.000000;6.000000;7.000000;8.000000;9.000000;10.000000;11.000000;12.000000;13.000000;14.000000;15.000000;16.000000;17.000000;18.000000;19.000000;20.000000;21.000000;22.000000;23.000000;24.000000;25.000000;26.000000;27.000000;28.000000;29.000000;30.000000;31.000000;32.000000;33.000000;33.990355;34.980355;35.970355;36.960355;37.950355;38.940355;39.930355;40.920355;41.910355;42.900355;43.890355;44.880355;45.870355;46.860355;47.850355;48.840355;49.830355;50.820355;51.810355;52.800355;53.790355;54.780355;55.770355;56.760355;57.750355;58.740355;59.730355;60.720355;61.710355;62.700355;63.690355;64.680355;65.670355;66.660355;67.650355;68.640355;69.630355;70.616175;71.596175;72.576175;73.556175;74.536175;75.516175;76.496175;77.476175;78.456175;79.436175;80.416175;81.396175;82.376175;83.356175;84.336175;85.316175;86.296175;87.276175;88.256175;89.236175;90.203722;91.163722;92.123722;93.080510;94.030510;94.980510;95.930510;96.880510;97.830510;98.780510;99.722186;100.662186;101.602186;102.534636;103.464636;104.394636;105.324636;106.254636;107.184636;108.114636;109.044636;109.974636;110.904636;111.834636;112.764195;113.678756;114.588756;115.498756;116.408756;117.318756;118.228756;119.134830;120.034830;120.926825;121.816825;122.706825;123.596825;124.486825;125.376825;126.266825;127.154756;128.034756;128.914756;129.794756;130.674756;131.554756;132.434756;133.314756;134.194756;135.068049;135.938049;136.808049;137.675461;138.535461;139.395461;140.248618;141.098618;141.939508;142.765555;143.575555;144.385555;145.188135;145.975739;146.755739;147.535739;148.315739;149.095739;149.875739;150.655739;151.435739;152.215739;152.992789;153.762789;154.532789;155.302789;156.072789;156.842789;157.612789;158.375737;159.135737;159.887028;160.628234;161.358826;162.088826;162.814230;163.534230;164.245453;164.950342;165.650342;166.350342;167.050342;167.749112;168.429174;169.108762;169.764253;170.413336;171.053336;171.685174;172.308840;172.910603;173.510603;174.110603;174.690906;175.268212;175.838212;176.393013;176.929040;177.449956;177.966348;178.471210;178.957212;179.437212;179.914350;180.384350;180.854350;181.324350;181.794350;182.258320;182.718320;183.166856;183.601177;184.026930;184.446930;184.860937;185.267226;185.663353;186.053353;186.443353;186.831886;187.202772;187.568473;187.912021;188.242021;188.561024;188.871024;189.181024;189.490357;189.790357;190.084494;190.357964;190.627964;190.897964;191.167964;191.434980;191.685816;191.912309;192.122068;192.317254;192.487119;192.636042;192.762628;192.882628;192.993079;193.095759;193.194629;193.284629;193.370806;193.437505;193.488884;193.530987;193.552544;193.543551;193.503008;193.426978;193.326026;193.214488;193.085716;192.938884;192.780483;192.601950;192.415850;192.222227;192.010143;191.775938;191.535375;191.285375;191.035375;190.763020;190.478166;190.188166;189.882497;189.562666;189.232639;188.882748;188.528989;188.163950;187.791732;187.386996;186.960748;186.507657;186.040876;185.556599;185.063392;184.554442;184.018216;183.464946;182.893316;182.302977;181.699142;181.089142;180.473514;179.835051;179.167036;178.486326;177.790966;177.073430;176.335968;175.586593;174.825242;174.048642;173.242976;172.422976;171.602976;170.774771;169.933391;169.071908;168.182380;167.279743;166.369743;165.456825;164.536825;163.609369;162.642274;161.650614;160.648533;159.626357;158.585549;157.507707;156.400059;155.257414;154.096661;152.898057;151.676363;150.438321;149.183919;147.913919;146.620555;145.310555;143.991323;142.661323;141.320903;139.939211;138.539859;137.113467;135.668590;134.191898;132.673024;131.134770;129.573312;128.003312;126.413269;124.783269;123.145819;121.478538;119.780567;118.063239;116.329037;114.569723;112.782173;110.968089;109.116377;107.247772;105.339736;103.393986;101.432014;99.426592;97.393863;95.333863;93.263536;91.148201;88.999048;86.820450;84.602984;82.336222;80.037679;77.699937;75.322286;72.924295;70.489325;68.011942;65.496790;62.957274;60.369827;57.770217;55.134580;52.486206;49.829822;47.146269;44.445983;41.707889;38.941276;36.171276;33.366948;30.516311;27.638152;24.729689;21.805971;18.830282;15.840282;12.829269;9.793471;6.696578;3.542002;0.344713;-2.865287;-6.110525;-9.386341;-12.691101;-16.016794;-19.362357;-22.736908;-26.126908;-29.518788;-32.943699;-36.379860;-39.841666;-43.341949;-46.882379;-50.463445;-54.066438;-57.676438;-61.307463;-64.978141;-68.714253;-72.483539;-76.274579;-80.082464;-83.892464;-87.718541;-91.587401;-95.484981;-99.402696;-103.336791;-107.314564;-111.315436;-115.345132;-119.411185;-123.504367;-127.623013;-131.769988;-135.945025;-140.167123;-144.405518;-148.664534;-152.957243;-157.292983;-161.673962;-166.087753;-170.531401;-175.005439;-179.502214;-184.030777;-188.590844;-193.169074;-197.779536;-202.410311;-207.050311;-211.707271;-216.384225;-221.096035;-225.837234;-230.623402;-235.450116;-240.302948;-245.182813;-250.072813;-254.984255;-259.926204;-264.893889;-269.871677;-274.887703;-279.932813;-285.024726;-290.133830;-295.254404;-300.406558;-305.581942;-310.791344;-316.028293;-321.300059;-326.598139;-331.902729;-337.242729;-342.592931;-347.952931;-353.319074;-358.712241;-364.122491;-369.550519;-375.000306;-380.470372;-385.958462;-391.454154;-396.990156;-402.595144;-408.227790;-413.902978;-419.610655;-425.342411;-431.102736;-436.899661;-442.728335;-448.567367;-454.407367;-460.255252;-466.130410;-472.032087;-477.950018;-483.880018;-489.829757;-495.801938;-501.797752;-507.842242;-513.925445;-520.029323;-526.156111;-532.321118;-538.516226;-544.718828;-550.940283;-557.206224;-563.501347;-569.823665;-576.157068;-582.506960;-588.857625;-595.229068;-601.613492;-608.016341;-614.431860;-620.862748;-627.302748;-633.751237;-640.215198;-646.695160;-653.204807;-659.736650;-666.284797;-672.851660;-679.457922;-686.084019;-692.742875;-699.427664;-706.123948;-712.841492;-719.606613;-726.400850;-733.214035;-740.039772;-746.886316;-753.762191;-760.675695;-767.624519;-774.608220;-781.608220;-788.616420;-795.636844;-802.671792;-809.720942;-816.808672;-823.926539;-831.056539;-838.194928;-845.357313;-852.527313;-859.704033;-866.898638;-874.112592;-881.332592;-888.569142;-895.824430;-903.100675;-910.381061;-917.700780;-925.030780;-932.360780;-939.702051;-947.052051;-954.413816;-961.800042;-969.196168;-976.610662;-984.045482;-991.485482;-998.957225;-1006.444355;-1013.946331;-1021.465880;-1028.996265;-1036.551319;-1044.127590;-1051.728188;-1059.338188;-1066.963227;-1074.593227;-1082.224554;-1089.888359;-1097.572620;-1105.262620;-1112.958522;-1120.661745;-1128.379342;-1136.123845;-1143.873845;-1151.627077;-1159.411190;-1167.211190;-1175.011190;-1182.831511;-1190.690087;-1198.560087;-1206.432396;-1214.333819;-1222.279529;-1230.248280;-1238.242415;-1246.242415;-1254.245208;-1262.267440;-1270.301604;-1278.341604;-1286.381604;-1294.434287;-1302.497426;-1310.572294;-1318.652294;-1326.732294;-1334.819907;-1342.909907;-1351.003656;-1359.131168;-1367.282715;-1375.442715;-1383.614216;-1391.810938;-1400.010938;-1408.216957;-1416.434911;-1424.665764;-1432.905764;-1441.156007;-1449.419682;-1457.689682;-1465.969051;-1474.252085;-1482.551877;-1490.851877;-1499.151877;-1507.451877;-1515.756705;-1524.079529;-1532.409529;-1540.747911;-1549.087911;-1557.444710;-1565.804710;-1574.171643;-1582.542749;-1590.927765;-1599.328495;-1607.738534;-1616.158534;-1624.588870;-1633.028870;-1641.471261;-1649.921781;-1658.381781;-1666.841781;-1675.302553;-1683.785973;-1692.284860;-1700.804722;-1709.352300;-1717.905029;-1726.465029;-1735.034564;-1743.614564;-1752.201919;-1760.804285;-1769.420427;-1778.040427;-1786.660427;-1795.283220;-1803.913220;-1812.543220;-1821.176121;-1829.816121;-1838.456121;-1847.102984;-1855.752984;-1864.417311;-1873.105473;-1881.801721;-1890.509173;-1899.229173;-1907.949173;-1916.681188;-1925.421188;-1934.161188;-1942.901188;-1951.641188;-1960.386292;-1969.150929;-1977.939617;-1986.729617;-1995.519617;-2004.317749;-2013.117749;-2021.917749;-2030.720723;-2039.530723;-2048.340723;-2057.155114;-2065.975114;-2074.795114;-2083.615114;-2092.435114;-2101.263112;-2110.093112;-2118.923112;-2127.760285;-2136.615017;-2145.485017;-2154.355017;-2163.234676;-2172.114676;-2180.997320;-2189.887320;-2198.782275;-2207.682275;-2216.582275;-2225.482866;-2234.392866;-2243.311595;-2252.231595;-2261.151595;-2270.071595;-2278.991595;-2287.911595;-2296.831595;-2305.751595;-2314.671595;-2323.591595;-2332.511595;-2341.432173;-2350.362173;-2359.292173;-2368.222173;-2377.152173;-2386.082173;-2395.012173;-2403.942173;-2412.879699;-2421.819699;-2430.759699;-2439.699699;-2448.646125;-2457.596125;-2466.554155;-2475.514155;-2484.477805;-2493.447805;-2502.417805;-2511.387805;-2520.363110;-2529.343110;-2538.323110;-2547.303110;-2556.283110;-2565.263110;-2574.243110;-2583.223110;-2592.203110;-2601.183110;-2610.163110;-2619.143110;-2628.123110;-2637.103110;-2646.083110;-2655.063110;-2664.049636;-2673.039636;-2682.029636;-2691.019636;-2700.009636;-2708.999636;-2717.989636;-2726.979636;-2735.969636;-2744.959636;-2753.949636;-2762.939636;-2771.929636;-2780.919636;-2789.909636;-2798.899636;-2807.889636;-2816.879636;-2825.869636;-2834.859636;-2843.849636;-2852.839636;-2861.829636;-2870.819636;-2879.809636;-2888.799636;-2897.789636;-2906.779636;-2915.769636;-2924.759636;-2933.749636;-2942.739636;-2951.736156;-2960.736156;-2969.736156;-2978.736156;-2987.736156;-2996.736156;-3005.736156;-3014.736156;-3023.736156;-3032.736156;-3041.736156;-3050.736156;-3059.736156;-3068.736156;-3077.736156;-3086.736156;-3095.736156;-3104.736156;-3113.736156;-3122.736156;-3131.736156;-3140.736156;-3149.736156;-3158.736156;-3167.736156;-3176.736156;-3185.736156;-3194.736156;-3203.736156;-3212.736156;-3221.736156;-3230.736156;-3239.736156;-3248.736156;-3257.736156;-3266.736156;-3275.736156;-3284.736156;-3293.736156;-3302.736156;-3311.736156;-3320.736156;-3329.736156;-3338.736156;-3347.736156;-3356.736156;-3365.736156;-3374.736156;-3383.736156;-3392.736156;-3401.736156;-3410.736156;-3419.736156;-3428.736156;-3437.736156;-3446.736156;-3455.736156;-3464.736156;-3473.736156;-3482.736156;-3491.736156;-3500.736156;-3509.736156;-3518.736156;-3527.736156;-3536.736156;-3545.736156;-3554.736156;-3563.736156;-3572.736156;-3581.736156;-3590.736156;-3599.736156;-3608.736156;-3617.736156;-3626.736156;-3635.736156;-3644.736156;-3653.736156;-3662.736156;-3671.736156;-3680.736156;-3689.736156;-3698.736156;-3707.736156;-3716.736156;-3725.736156;-3734.736156;-3743.736156;-3752.736156;-3761.736156;-3770.736156;-3779.736156;-3788.736156;-3797.736156;-3806.736156;-3815.736156;-3824.736156;-3833.736156;-3842.736156;-3851.736156;-3860.736156;-3869.736156;-3878.736156;-3887.736156;-3896.736156;-3905.736156;-3914.736156;-3923.736156;-3932.736156;-3941.736156;-3950.736156;-3959.736156;-3968.736156;-3977.736156;-3986.736156;-3995.736156;-4004.736156;-4013.736156;-4022.736156;-4031.736156;-4040.736156;-4049.736156;-4058.736156;-4067.736156;-4076.736156;-4085.736156;-4094.736156;-4103.736156;-4112.736156;-4121.736156;-4130.736156;-4139.736156;-4148.736156;-4157.736156;-4166.736156;-4175.736156;-4184.736156;-4193.736156;-4202.736156;-4211.736156;-4220.736156;-4229.736156;-4238.736156;-4247.736156;-4256.736156;-4265.736156;-4274.736156;-4283.736156;-4292.736156;-4301.736156;-4310.736156;-4319.736156;-4328.736156;-4337.736156;-4346.736156;-4355.736156;-4364.736156;-4373.736156;-4382.736156;-4391.736156;-4400.736156;-4409.736156;-4418.736156;-4427.736156;-4436.736156;-4445.736156;-4454.736156;-4463.736156;-4472.736156;-4481.736156;-4490.736156;-4499.736156;-4508.736156;-4517.736156;-4526.736156;-4535.736156;-4544.736156;-4553.736156;-4562.736156;-4571.736156;-4580.736156;-4589.736156;-4598.736156;-4607.736156;-4616.736156;-4625.736156;-4634.736156;-4643.736156;-4652.736156;-4661.736156;-4670.736156;-4679.736156;-4688.736156;-4697.736156;-4706.736156;-4715.736156;-4724.736156;-4733.736156;-4742.736156;-4751.736156;-4760.736156;-4769.736156;-4778.736156;-4787.736156;-4796.736156;-4805.736156;-4814.736156;-4823.736156;-4832.736156;-4841.736156;-4850.736156;-4859.736156;-4868.736156;-4877.736156;-4886.736156;-4895.736156;-4904.736156;-4913.736156;-4922.736156;-4931.736156;-4940.736156;-4949.736156;-4958.736156;-4967.736156;-4976.736156;-4985.736156;-4994.736156;-5003.736156;-5012.736156;-5021.736156;-5030.736156;-5039.736156;-5048.736156;-5057.736156;-5066.736156;-5075.736156;-5084.736156;-5093.736156;-5102.736156;-5111.736156;-5120.736156;-5129.736156;-5138.736156;-5147.736156;-5156.736156;-5165.736156;-5174.736156;-5183.736156;-5192.736156;-5201.736156;-5210.736156;-5219.736156;-5228.736156;-5237.736156;-5246.736156;-5255.736156;-5264.736156;-5273.736156;-5282.736156;-5291.736156;-5300.736156;-5309.736156;-5318.736156;-5327.736156;-5336.736156;-5345.736156;-5354.736156;-5363.736156;-5372.736156;-5381.736156;-5390.736156;-5399.736156;-5408.736156;-5417.736156;-5426.736156;-5435.736156;-5444.736156;-5453.736156;-5462.736156;-5471.736156;-5480.736156;-5489.736156;-5498.736156;-5507.736156;-5516.736156;-5525.736156;-5534.736156;-5543.736156;-5552.736156;-5561.736156;-5570.736156;-5579.736156;-5588.736156;-5597.736156;-5606.736156;-5615.736156;-5624.736156;-5633.736156;-5642.736156;-5651.736156;-5660.736156;-5669.736156;-5678.736156;-5687.736156;-5696.736156;-5705.736156;-5714.736156;-5723.736156;-5732.736156;-5741.736156;-5750.736156;-5759.736156;-5768.736156;-5777.736156;-5786.736156;-5795.736156;-5804.736156;-5813.736156;-5822.736156;-5831.736156;-5840.736156;-5849.736156;-5858.736156;-5867.736156;-5876.736156;-5885.736156;-5894.736156;-5903.736156;-5912.736156;-5921.736156;-5930.736156;-5939.736156;-5948.736156;-5957.736156;-5966.736156;-5975.736156;-5984.736156;-5993.736156;-6002.736156;-6011.736156;-6020.736156;-6029.736156;-6038.736156;-6047.736156;-6056.736156;-6065.736156;-6074.736156;-6083.736156;-6092.736156;-6101.736156;-6110.736156;-6119.736156;-6128.736156;-6137.736156;-6146.736156;-6155.736156;-6164.736156;-6173.736156;-6182.736156;-6191.736156;-6200.736156;-6209.736156;-6218.736156;-6227.736156;-6236.736156;-6245.736156;-6254.736156;-6263.736156;-6272.736156;-6281.736156;-6290.736156;-6299.736156;-6308.736156;-6317.736156;-6326.736156;-6335.736156;-6344.736156;-6353.736156;-6362.736156;-6371.736156;-6380.736156;-6389.736156;-6398.736156;-6407.736156;-6416.736156;-6425.736156;-6434.736156;-6443.736156;-6452.736156;-6461.736156;-6470.736156;-6479.736156;-6488.736156;-6497.736156;-6506.736156;-6515.736156;-6524.736156;-6533.736156;-6542.736156;-6551.736156;-6560.736156;-6569.736156;-6578.736156;-6587.736156;-6596.736156;-6605.736156;-6614.736156;-6623.736156;-6632.736156;-6641.736156;-6650.736156;-6659.736156;-6668.736156;-6677.736156;-6686.736156;-6695.736156;-6704.736156;-6713.736156;-6722.736156;-6731.736156;-6740.736156;-6749.736156;-6758.736156;-6767.736156;-6776.736156;-6785.736156;-6794.736156;-6803.736156;-6812.736156;-6821.736156;-6830.736156;-6839.736156;-6848.736156;-6857.736156;-6866.736156;-6875.736156;-6884.736156;-6893.736156;-6902.736156;-6911.736156;-6920.736156;-6929.736156;-6938.736156;-6947.736156;-6956.736156;-6965.736156;-6974.736156;-6983.736156;-6992.736156;-7001.736156;-7010.736156;-7019.736156;-7028.736156;-7037.736156;-7046.736156;-7055.736156;-7064.736156;-7073.736156;-7082.736156;-7091.736156;-7100.736156;-7109.736156;-7118.736156;-7127.736156;-7136.736156;-7145.736156;-7154.736156;-7163.736156;-7172.736156;-7181.736156;-7190.736156;-7199.736156;-7208.736156;-7217.736156;-7226.736156;-7235.736156;-7244.736156;-7253.736156;-7262.736156;-7271.736156;-7280.736156;-7289.736156;-7298.736156;-7307.736156;-7316.736156;-7325.736156;-7334.736156;-7343.736156;-7352.736156;-7361.736156;-7370.736156;-7379.736156;-7388.736156;-7397.736156;-7406.736156;-7415.736156;-7424.736156;-7433.736156;-7442.736156;-7451.736156;-7460.736156;-7469.736156;-7478.736156;-7487.736156;-7496.736156;-7505.736156;-7514.736156;-7523.736156;-7532.736156;-7541.736156;-7550.736156;-7559.736156;-7568.736156;-7577.736156;-7586.736156;-7595.736156;-7604.736156;-7613.736156;-7622.736156;-7631.736156;-7640.736156;-7649.736156;-7658.736156;-7667.736156;-7676.736156;-7685.736156;-7694.736156;-7703.736156;-7712.736156;-7721.736156;-7730.736156;-7739.736156;-7748.736156;-7757.736156;-7766.736156;-7775.736156;-7784.736156;-7793.736156;-7802.736156;-7811.736156;-7820.736156;-7829.736156;-7838.736156;-7847.736156;-7856.736156;-7865.736156;-7874.736156;-7883.736156;-7892.736156;-7901.736156;-7910.736156;-7919.736156;-7928.736156;-7937.736156;-7946.736156;-7955.736156;-7964.736156;-7973.736156;-7982.736156;-7991.736156;-8000.736156;-8009.736156;-8018.736156;-8027.736156;-8036.736156;-8045.736156;-8054.736156;-8063.736156;-8072.736156;-8081.736156;-8090.736156;-8099.736156;-8108.736156;-8117.736156;-8126.736156;-8135.736156;-8144.736156;-8153.736156;-8162.736156;-8171.736156;-8180.736156;-8189.736156;-8198.736156;-8207.736156;-8216.736156;-8225.736156;-8234.736156;-8243.736156;-8252.736156;-8261.736156;-8270.736156;-8279.736156;-8288.736156;-8297.736156;-8306.736156;-8315.736156;-8324.736156;-8333.736156;-8342.736156;-8351.736156;-8360.736156;-8369.736156;-8378.736156;-8387.736156;-8396.736156;-8405.736156;-8414.736156;-8423.736156;-8432.736156;-8441.736156;-8450.736156;-8459.736156;-8468.736156;-8477.736156;-8486.736156;-8495.736156;-8504.736156;-8513.736156;-8522.736156;-8531.736156;-8540.736156;-8549.736156;-8558.736156;-8567.736156;-8576.736156;-8585.736156;-8594.736156;-8603.736156;-8612.736156;-8621.736156;-8630.736156;-8639.736156;-8648.736156;-8657.736156;-8666.736156;-8675.736156;-8684.736156;-8693.736156;-8702.736156;-8711.736156;-8720.736156;-8729.736156;-8738.736156;-8747.736156;-8756.736156;-8765.736156;-8774.736156;-8783.736156;-8792.736156;-8801.736156;-8810.736156;-8819.736156;-8828.736156;-8837.736156;-8846.736156;-8855.736156;-8864.736156;-8873.736156;-8882.736156;-8891.736156;-8900.736156;-8909.736156;-8918.736156;-8927.736156;-8936.736156;-8945.736156;-8954.736156;-8963.736156;-8972.736156;-8981.736156;-8990.736156;-8999.736156;-9008.736156;-9017.736156;-9026.736156;-9035.736156;-9044.736156;-9053.736156;-9062.736156;-9071.736156;-9080.736156;-9089.736156;-9098.736156;-9107.736156;-9116.736156;-9125.736156;-9134.736156;-9143.736156;-9152.736156;-9161.736156;-9170.736156;-9179.736156;-9188.736156;-9197.736156;-9206.736156;-9215.736156;
