15.541063;9.297371;10.620578;8.764867;9.528497;8.923514;9.588336;12.811244;10.443359;11.040621;10.202609;9.488281;9.806737;11.886703;11.906004;9.393020;10.783625;9.772270;9.640223;11.527554;12.053007;11.818376;12.176305;9.868243;8.036808;9.504038;9.088134;9.104923;9.710803;11.902775;8.902519;11.317876;9.737174;10.308707;8.280547;10.170646;9.308875;10.018498;11.513061;8.762985;9.229731;10.061171;10.030310;10.529279;10.422665;9.374362;8.750640;8.631435;10.395425;10.602122;9.083195;10.611628;8.729536;11.919544;10.465954;10.248392;12.144238;9.950973;12.378592;8.857418;8.539369;9.267726;9.490846;11.783143;9.997280;9.891240;9.755729;12.769044;8.581293;11.216408;11.185674;10.007190;11.372211;9.562509;9.491256;12.574442;9.550067;9.909810;9.084980;11.808798;9.092748;9.819325;10.974180;12.062940;13.477380;15.150689;11.143357;10.201772;10.626848;11.909124;10.474196;11.350726;11.480306;10.935118;10.902749;13.112250;13.005482;9.281269;10.810776;10.315382;
26.723754;28.656060;24.436506;23.718876;20.738903;24.254478;29.339174;24.678639;28.903850;24.254523;29.696498;24.896537;25.990754;23.686611;24.925060;20.640926;22.271428;33.011574;22.027843;24.010207;25.534781;21.335125;20.469781;21.915449;26.731296;23.537015;22.866249;25.897565;23.546385;24.138356;27.270937;28.164838;26.889151;33.457462;41.376679;34.750634;23.754685;36.132316;26.206962;33.721648;29.412940;25.399843;31.658588;30.774487;39.351141;36.031250;37.282021;35.491806;28.795927;23.896921;33.249983;30.206564;29.316748;38.969200;24.235549;34.787562;31.901147;35.851389;26.343725;27.169303;24.028272;33.481915;34.811652;24.585388;29.390282;31.799130;33.789229;25.236616;27.599317;33.129064;32.280727;22.036670;36.803249;25.520822;26.590592;26.753654;23.473520;32.729460;39.678746;28.669755;26.510020;27.586820;36.934522;29.896894;29.123118;26.017457;25.146020;27.145859;41.526161;30.184261;29.978835;25.648540;26.196232;26.110528;26.592078;27.480376;25.981662;23.836764;26.826502;29.199353;
56.304988;50.065041;52.711998;64.946686;54.833721;62.044872;64.113850;54.053600;78.638179;84.274074;89.322360;63.192619;72.663696;65.521556;78.976528;70.993580;63.015720;49.969532;46.622365;62.258490;50.769213;46.688962;61.588320;45.009503;49.516422;62.136063;55.610030;51.723670;62.094827;64.654271;51.315921;49.628356;70.839311;50.076333;56.197770;70.460255;48.882428;44.102560;46.994317;43.366522;39.759424;41.895788;34.962562;36.420530;36.760493;48.298717;46.753805;42.919154;40.250399;45.998487;43.454154;42.794797;45.056892;40.095973;41.707800;44.308208;40.941078;42.219505;38.690541;40.132603;42.414902;38.144594;40.153336;46.065967;40.727131;43.948887;46.118089;38.001354;38.020297;37.294785;47.929773;42.999952;43.274169;35.921469;46.829091;48.332725;46.823442;44.886529;45.625612;38.566103;48.729928;44.366229;41.191017;49.780592;42.970060;46.045476;46.212815;36.739947;44.880458;42.144749;52.827760;44.886461;41.176566;40.196584;40.154343;48.589413;41.800486;51.026298;43.330485;44.712004;
88.963430;77.415818;64.174426;78.676242;81.700250;80.013974;94.128417;90.798964;83.154435;71.236122;70.525947;72.131835;74.744317;74.896906;79.972265;88.543488;68.384973;73.159702;93.134763;70.685338;82.879794;70.310290;74.375513;110.621049;92.547246;93.658819;92.115187;139.105401;95.142864;94.879572;129.872184;110.775967;125.204923;101.083501;122.145825;109.032012;114.417895;123.147859;132.844598;137.710698;146.367281;112.194406;
